indexNumber,time,latitude,longitude,resultNumber
38,2021-06-21 01:32:31.293079,-19.572875,147.12869000000026,13
39,2021-06-21 01:32:31.398578,-19.572875,147.12871000000027,2
40,2021-06-21 01:32:31.502676,-19.572875,147.12873000000027,11
41,2021-06-21 01:32:31.603884,-19.572875,147.12875000000028,11
42,2021-06-21 01:32:31.704415,-19.572875,147.1287700000003,11
43,2021-06-21 01:32:31.808004,-19.572875,147.1287900000003,8
44,2021-06-21 01:32:31.910942,-19.572875,147.1288100000003,9
45,2021-06-21 01:32:32.012711,-19.572875,147.1288300000003,12
0,2021-06-21 01:32:40.545086,-19.572895,147.12793000000002,8
1,2021-06-21 01:32:40.545511,-19.572895,147.12795000000003,8
2,2021-06-21 01:32:40.650584,-19.572895,147.12797000000003,11
3,2021-06-21 01:32:40.751136,-19.572895,147.12799000000004,5
4,2021-06-21 01:32:40.852454,-19.572895,147.12801000000005,11
5,2021-06-21 01:32:40.957764,-19.572895,147.12803000000005,4
6,2021-06-21 01:32:41.061233,-19.572895,147.12805000000006,3
7,2021-06-21 01:32:41.166324,-19.572895,147.12807000000006,11
8,2021-06-21 01:32:41.268165,-19.572895,147.12809000000007,5
9,2021-06-21 01:32:41.368610,-19.572895,147.12811000000008,9
10,2021-06-21 01:32:41.469970,-19.572895,147.12813000000008,8
11,2021-06-21 01:32:41.575535,-19.572895,147.1281500000001,5
12,2021-06-21 01:32:41.676035,-19.572895,147.1281700000001,6
13,2021-06-21 01:32:41.779024,-19.572895,147.1281900000001,12
14,2021-06-21 01:32:41.882979,-19.572895,147.1282100000001,11
15,2021-06-21 01:32:41.985924,-19.572895,147.12823000000012,6
16,2021-06-21 01:32:42.089799,-19.572895,147.12825000000012,9
17,2021-06-21 01:32:42.194741,-19.572895,147.12827000000013,7
18,2021-06-21 01:32:42.299279,-19.572895,147.12829000000013,8
19,2021-06-21 01:32:42.400257,-19.572895,147.12831000000014,13
20,2021-06-21 01:32:42.501266,-19.572895,147.12833000000015,6
21,2021-06-21 01:32:42.602716,-19.572895,147.12835000000015,8
22,2021-06-21 01:32:42.707842,-19.572895,147.12837000000016,9
23,2021-06-21 01:32:42.812044,-19.572895,147.12839000000017,9
24,2021-06-21 01:32:42.915746,-19.572895,147.12841000000017,8
25,2021-06-21 01:32:43.017166,-19.572895,147.12843000000018,10
26,2021-06-21 01:32:43.118007,-19.572895,147.12845000000019,10
27,2021-06-21 01:32:43.223558,-19.572895,147.1284700000002,9
28,2021-06-21 01:32:43.324367,-19.572895,147.1284900000002,8
29,2021-06-21 01:32:43.427025,-19.572895,147.1285100000002,4
30,2021-06-21 01:32:43.529868,-19.572895,147.1285300000002,10
31,2021-06-21 01:32:43.632681,-19.572895,147.12855000000022,5
32,2021-06-21 01:32:43.734966,-19.572895,147.12857000000022,4
33,2021-06-21 01:32:43.835829,-19.572895,147.12859000000023,8
34,2021-06-21 01:32:43.936755,-19.572895,147.12861000000024,8
35,2021-06-21 01:32:44.038837,-19.572895,147.12863000000024,11
36,2021-06-21 01:32:44.139663,-19.572895,147.12865000000025,9
37,2021-06-21 01:32:44.241856,-19.572895,147.12867000000026,9
38,2021-06-21 01:32:44.345802,-19.572895,147.12869000000026,9
39,2021-06-21 01:32:44.450373,-19.572895,147.12871000000027,5
40,2021-06-21 01:32:44.551719,-19.572895,147.12873000000027,9
41,2021-06-21 01:32:44.652882,-19.572895,147.12875000000028,12
42,2021-06-21 01:32:44.757006,-19.572895,147.1287700000003,5
43,2021-06-21 01:32:44.862506,-19.572895,147.1287900000003,9
44,2021-06-21 01:32:44.966486,-19.572895,147.1288100000003,6
45,2021-06-21 01:32:45.067519,-19.572895,147.1288300000003,9
0,2021-06-21 01:33:12.239011,-19.572915000000002,147.12793000000002,8
1,2021-06-21 01:33:12.240020,-19.572915000000002,147.12795000000003,7
2,2021-06-21 01:33:12.342873,-19.572915000000002,147.12797000000003,11
3,2021-06-21 01:33:12.444488,-19.572915000000002,147.12799000000004,3
4,2021-06-21 01:33:12.549957,-19.572915000000002,147.12801000000005,3
5,2021-06-21 01:33:12.651756,-19.572915000000002,147.12803000000005,6
6,2021-06-21 01:33:12.752226,-19.572915000000002,147.12805000000006,5
7,2021-06-21 01:33:12.855482,-19.572915000000002,147.12807000000006,5
8,2021-06-21 01:33:12.958747,-19.572915000000002,147.12809000000007,9
9,2021-06-21 01:33:13.060289,-19.572915000000002,147.12811000000008,5
10,2021-06-21 01:33:13.164686,-19.572915000000002,147.12813000000008,10
11,2021-06-21 01:33:13.266309,-19.572915000000002,147.1281500000001,8
12,2021-06-21 01:33:13.367218,-19.572915000000002,147.1281700000001,12
13,2021-06-21 01:33:13.471833,-19.572915000000002,147.1281900000001,9
14,2021-06-21 01:33:13.573418,-19.572915000000002,147.1282100000001,8
15,2021-06-21 01:33:13.673862,-19.572915000000002,147.12823000000012,9
16,2021-06-21 01:33:13.774631,-19.572915000000002,147.12825000000012,6
17,2021-06-21 01:33:13.875197,-19.572915000000002,147.12827000000013,10
18,2021-06-21 01:33:13.980342,-19.572915000000002,147.12829000000013,7
19,2021-06-21 01:33:14.082575,-19.572915000000002,147.12831000000014,6
20,2021-06-21 01:33:14.183244,-19.572915000000002,147.12833000000015,9
21,2021-06-21 01:33:14.284236,-19.572915000000002,147.12835000000015,8
22,2021-06-21 01:33:14.386146,-19.572915000000002,147.12837000000016,5
23,2021-06-21 01:33:14.491763,-19.572915000000002,147.12839000000017,7
24,2021-06-21 01:33:14.593924,-19.572915000000002,147.12841000000017,8
25,2021-06-21 01:33:14.699538,-19.572915000000002,147.12843000000018,8
26,2021-06-21 01:33:14.803999,-19.572915000000002,147.12845000000019,9
27,2021-06-21 01:33:14.909309,-19.572915000000002,147.1284700000002,10
28,2021-06-21 01:33:15.011410,-19.572915000000002,147.1284900000002,8
29,2021-06-21 01:33:15.116974,-19.572915000000002,147.1285100000002,9
30,2021-06-21 01:33:15.218968,-19.572915000000002,147.1285300000002,10
31,2021-06-21 01:33:15.321607,-19.572915000000002,147.12855000000022,7
32,2021-06-21 01:33:15.423767,-19.572915000000002,147.12857000000022,10
33,2021-06-21 01:33:15.526625,-19.572915000000002,147.12859000000023,9
34,2021-06-21 01:33:15.627811,-19.572915000000002,147.12861000000024,10
35,2021-06-21 01:33:15.732628,-19.572915000000002,147.12863000000024,11
36,2021-06-21 01:33:15.835646,-19.572915000000002,147.12865000000025,10
37,2021-06-21 01:33:15.940755,-19.572915000000002,147.12867000000026,2
38,2021-06-21 01:33:16.041626,-19.572915000000002,147.12869000000026,7
39,2021-06-21 01:33:16.146255,-19.572915000000002,147.12871000000027,11
40,2021-06-21 01:33:16.249471,-19.572915000000002,147.12873000000027,7
41,2021-06-21 01:33:16.350865,-19.572915000000002,147.12875000000028,11
42,2021-06-21 01:33:16.453013,-19.572915000000002,147.1287700000003,6
43,2021-06-21 01:33:16.557008,-19.572915000000002,147.1287900000003,8
44,2021-06-21 01:33:16.662239,-19.572915000000002,147.1288100000003,7
45,2021-06-21 01:33:16.767427,-19.572915000000002,147.1288300000003,6
0,2021-06-21 01:33:32.267124,-19.572935,147.12793000000002,8
1,2021-06-21 01:33:32.267786,-19.572935,147.12795000000003,8
2,2021-06-21 01:33:32.278688,-19.572935,147.12797000000003,7
3,2021-06-21 01:33:32.291298,-19.572935,147.12799000000004,7
4,2021-06-21 01:33:32.301757,-19.572935,147.12801000000005,12
5,2021-06-21 01:33:32.313364,-19.572935,147.12803000000005,12
6,2021-06-21 01:33:32.324991,-19.572935,147.12805000000006,9
7,2021-06-21 01:33:32.335607,-19.572935,147.12807000000006,6
8,2021-06-21 01:33:32.347209,-19.572935,147.12809000000007,10
9,2021-06-21 01:33:32.358260,-19.572935,147.12811000000008,8
10,2021-06-21 01:33:32.368680,-19.572935,147.12813000000008,11
11,2021-06-21 01:33:32.379755,-19.572935,147.1281500000001,10
12,2021-06-21 01:33:32.391066,-19.572935,147.1281700000001,4
13,2021-06-21 01:33:32.402405,-19.572935,147.1281900000001,10
14,2021-06-21 01:33:32.413967,-19.572935,147.1282100000001,9
15,2021-06-21 01:33:32.425467,-19.572935,147.12823000000012,6
16,2021-06-21 01:33:32.435958,-19.572935,147.12825000000012,5
17,2021-06-21 01:33:32.447369,-19.572935,147.12827000000013,8
18,2021-06-21 01:33:32.458687,-19.572935,147.12829000000013,7
19,2021-06-21 01:33:32.469851,-19.572935,147.12831000000014,9
20,2021-06-21 01:33:32.480724,-19.572935,147.12833000000015,5
21,2021-06-21 01:33:32.491590,-19.572935,147.12835000000015,5
22,2021-06-21 01:33:32.502059,-19.572935,147.12837000000016,5
23,2021-06-21 01:33:32.513795,-19.572935,147.12839000000017,9
24,2021-06-21 01:33:32.525407,-19.572935,147.12841000000017,5
25,2021-06-21 01:33:32.536364,-19.572935,147.12843000000018,5
26,2021-06-21 01:33:32.546870,-19.572935,147.12845000000019,5
27,2021-06-21 01:33:32.558301,-19.572935,147.1284700000002,7
28,2021-06-21 01:33:32.569122,-19.572935,147.1284900000002,9
29,2021-06-21 01:33:32.580076,-19.572935,147.1285100000002,7
30,2021-06-21 01:33:32.591539,-19.572935,147.1285300000002,7
31,2021-06-21 01:33:32.602400,-19.572935,147.12855000000022,6
32,2021-06-21 01:33:32.613112,-19.572935,147.12857000000022,9
33,2021-06-21 01:33:32.625902,-19.572935,147.12859000000023,13
34,2021-06-21 01:33:32.637211,-19.572935,147.12861000000024,8
35,2021-06-21 01:33:32.650134,-19.572935,147.12863000000024,8
36,2021-06-21 01:33:32.660620,-19.572935,147.12865000000025,6
37,2021-06-21 01:33:32.671400,-19.572935,147.12867000000026,12
38,2021-06-21 01:33:32.683009,-19.572935,147.12869000000026,8
39,2021-06-21 01:33:32.694423,-19.572935,147.12871000000027,5
40,2021-06-21 01:33:32.705485,-19.572935,147.12873000000027,9
41,2021-06-21 01:33:32.716410,-19.572935,147.12875000000028,3
42,2021-06-21 01:33:32.729487,-19.572935,147.1287700000003,9
43,2021-06-21 01:33:32.740066,-19.572935,147.1287900000003,8
44,2021-06-21 01:33:32.750990,-19.572935,147.1288100000003,5
45,2021-06-21 01:33:32.761960,-19.572935,147.1288300000003,5
0,2021-06-21 01:33:42.112421,-19.572955,147.12793000000002,8
1,2021-06-21 01:33:42.113515,-19.572955,147.12795000000003,10
2,2021-06-21 01:33:42.124980,-19.572955,147.12797000000003,6
3,2021-06-21 01:33:42.135509,-19.572955,147.12799000000004,9
4,2021-06-21 01:33:42.147085,-19.572955,147.12801000000005,5
5,2021-06-21 01:33:42.157763,-19.572955,147.12803000000005,6
6,2021-06-21 01:33:42.168363,-19.572955,147.12805000000006,5
7,2021-06-21 01:33:42.179207,-19.572955,147.12807000000006,7
8,2021-06-21 01:33:42.189712,-19.572955,147.12809000000007,7
9,2021-06-21 01:33:42.200679,-19.572955,147.12811000000008,8
10,2021-06-21 01:33:42.212357,-19.572955,147.12813000000008,8
11,2021-06-21 01:33:42.223133,-19.572955,147.1281500000001,7
12,2021-06-21 01:33:42.233681,-19.572955,147.1281700000001,6
13,2021-06-21 01:33:42.244220,-19.572955,147.1281900000001,4
14,2021-06-21 01:33:42.255030,-19.572955,147.1282100000001,9
15,2021-06-21 01:33:42.266206,-19.572955,147.12823000000012,9
16,2021-06-21 01:33:42.276751,-19.572955,147.12825000000012,8
17,2021-06-21 01:33:42.287451,-19.572955,147.12827000000013,13
18,2021-06-21 01:33:42.299704,-19.572955,147.12829000000013,5
19,2021-06-21 01:33:42.310119,-19.572955,147.12831000000014,5
20,2021-06-21 01:33:42.320496,-19.572955,147.12833000000015,8
21,2021-06-21 01:33:42.332907,-19.572955,147.12835000000015,8
22,2021-06-21 01:33:42.343612,-19.572955,147.12837000000016,10
23,2021-06-21 01:33:42.354214,-19.572955,147.12839000000017,6
24,2021-06-21 01:33:42.366883,-19.572955,147.12841000000017,7
25,2021-06-21 01:33:42.378805,-19.572955,147.12843000000018,12
26,2021-06-21 01:33:42.389248,-19.572955,147.12845000000019,8
27,2021-06-21 01:33:42.399973,-19.572955,147.1284700000002,4
28,2021-06-21 01:33:42.412089,-19.572955,147.1284900000002,10
29,2021-06-21 01:33:42.424259,-19.572955,147.1285100000002,13
30,2021-06-21 01:33:42.434731,-19.572955,147.1285300000002,5
31,2021-06-21 01:33:42.446621,-19.572955,147.12855000000022,10
32,2021-06-21 01:33:42.457056,-19.572955,147.12857000000022,5
33,2021-06-21 01:33:42.467572,-19.572955,147.12859000000023,8
34,2021-06-21 01:33:42.478612,-19.572955,147.12861000000024,12
35,2021-06-21 01:33:42.489623,-19.572955,147.12863000000024,8
36,2021-06-21 01:33:42.500169,-19.572955,147.12865000000025,5
37,2021-06-21 01:33:42.510548,-19.572955,147.12867000000026,8
38,2021-06-21 01:33:42.521114,-19.572955,147.12869000000026,10
39,2021-06-21 01:33:42.532768,-19.572955,147.12871000000027,5
40,2021-06-21 01:33:42.543200,-19.572955,147.12873000000027,10
41,2021-06-21 01:33:42.555100,-19.572955,147.12875000000028,4
42,2021-06-21 01:33:42.566276,-19.572955,147.1287700000003,9
43,2021-06-21 01:33:42.576757,-19.572955,147.1287900000003,4
44,2021-06-21 01:33:42.589698,-19.572955,147.1288100000003,6
45,2021-06-21 01:33:42.600687,-19.572955,147.1288300000003,9
0,2021-06-21 01:33:49.731520,-19.572975,147.12793000000002,8
1,2021-06-21 01:33:49.731919,-19.572975,147.12795000000003,6
2,2021-06-21 01:33:49.743151,-19.572975,147.12797000000003,10
3,2021-06-21 01:33:49.754032,-19.572975,147.12799000000004,5
4,2021-06-21 01:33:49.765671,-19.572975,147.12801000000005,7
5,2021-06-21 01:33:49.777353,-19.572975,147.12803000000005,5
6,2021-06-21 01:33:49.787931,-19.572975,147.12805000000006,8
7,2021-06-21 01:33:49.798851,-19.572975,147.12807000000006,12
8,2021-06-21 01:33:49.811910,-19.572975,147.12809000000007,10
9,2021-06-21 01:33:49.823823,-19.572975,147.12811000000008,7
10,2021-06-21 01:33:49.834818,-19.572975,147.12813000000008,4
11,2021-06-21 01:33:49.846540,-19.572975,147.1281500000001,11
12,2021-06-21 01:33:49.858322,-19.572975,147.1281700000001,4
13,2021-06-21 01:33:49.868821,-19.572975,147.1281900000001,13
14,2021-06-21 01:33:49.881118,-19.572975,147.1282100000001,9
15,2021-06-21 01:33:49.892290,-19.572975,147.12823000000012,5
16,2021-06-21 01:33:49.902829,-19.572975,147.12825000000012,9
17,2021-06-21 01:33:49.914613,-19.572975,147.12827000000013,8
18,2021-06-21 01:33:49.924987,-19.572975,147.12829000000013,9
19,2021-06-21 01:33:49.935501,-19.572975,147.12831000000014,7
20,2021-06-21 01:33:49.946905,-19.572975,147.12833000000015,8
21,2021-06-21 01:33:49.958300,-19.572975,147.12835000000015,10
22,2021-06-21 01:33:49.969137,-19.572975,147.12837000000016,2
23,2021-06-21 01:33:49.981053,-19.572975,147.12839000000017,6
24,2021-06-21 01:33:49.992177,-19.572975,147.12841000000017,11
25,2021-06-21 01:33:50.002653,-19.572975,147.12843000000018,12
26,2021-06-21 01:33:50.014430,-19.572975,147.12845000000019,5
27,2021-06-21 01:33:50.025151,-19.572975,147.1284700000002,11
28,2021-06-21 01:33:50.035905,-19.572975,147.1284900000002,6
29,2021-06-21 01:33:50.047615,-19.572975,147.1285100000002,9
30,2021-06-21 01:33:50.058439,-19.572975,147.1285300000002,9
31,2021-06-21 01:33:50.069962,-19.572975,147.12855000000022,8
32,2021-06-21 01:33:50.082644,-19.572975,147.12857000000022,6
33,2021-06-21 01:33:50.093168,-19.572975,147.12859000000023,5
34,2021-06-21 01:33:50.103657,-19.572975,147.12861000000024,7
35,2021-06-21 01:33:50.113995,-19.572975,147.12863000000024,8
36,2021-06-21 01:33:50.125364,-19.572975,147.12865000000025,8
37,2021-06-21 01:33:50.135943,-19.572975,147.12867000000026,12
38,2021-06-21 01:33:50.146345,-19.572975,147.12869000000026,7
39,2021-06-21 01:33:50.157752,-19.572975,147.12871000000027,8
40,2021-06-21 01:33:50.169244,-19.572975,147.12873000000027,9
41,2021-06-21 01:33:50.181013,-19.572975,147.12875000000028,9
42,2021-06-21 01:33:50.192531,-19.572975,147.1287700000003,8
43,2021-06-21 01:33:50.203174,-19.572975,147.1287900000003,4
44,2021-06-21 01:33:50.214732,-19.572975,147.1288100000003,8
45,2021-06-21 01:33:50.225299,-19.572975,147.1288300000003,7
0,2021-06-21 01:33:59.151974,-19.572995,147.12793000000002,8
1,2021-06-21 01:33:59.152416,-19.572995,147.12795000000003,7
2,2021-06-21 01:33:59.163586,-19.572995,147.12797000000003,7
3,2021-06-21 01:33:59.175402,-19.572995,147.12799000000004,7
4,2021-06-21 01:33:59.186107,-19.572995,147.12801000000005,7
5,2021-06-21 01:33:59.198295,-19.572995,147.12803000000005,9
6,2021-06-21 01:33:59.224286,-19.572995,147.12805000000006,8
7,2021-06-21 01:33:59.234989,-19.572995,147.12807000000006,7
8,2021-06-21 01:33:59.246583,-19.572995,147.12809000000007,10
9,2021-06-21 01:33:59.258190,-19.572995,147.12811000000008,8
10,2021-06-21 01:33:59.269081,-19.572995,147.12813000000008,6
11,2021-06-21 01:33:59.280797,-19.572995,147.1281500000001,10
12,2021-06-21 01:33:59.291788,-19.572995,147.1281700000001,7
13,2021-06-21 01:33:59.302461,-19.572995,147.1281900000001,11
14,2021-06-21 01:33:59.314096,-19.572995,147.1282100000001,11
15,2021-06-21 01:33:59.324671,-19.572995,147.12823000000012,9
16,2021-06-21 01:33:59.335148,-19.572995,147.12825000000012,7
17,2021-06-21 01:33:59.346562,-19.572995,147.12827000000013,9
18,2021-06-21 01:33:59.357065,-19.572995,147.12829000000013,7
19,2021-06-21 01:33:59.368440,-19.572995,147.12831000000014,9
20,2021-06-21 01:33:59.380764,-19.572995,147.12833000000015,6
21,2021-06-21 01:33:59.391403,-19.572995,147.12835000000015,15
22,2021-06-21 01:33:59.402136,-19.572995,147.12837000000016,10
23,2021-06-21 01:33:59.412897,-19.572995,147.12839000000017,7
24,2021-06-21 01:33:59.424224,-19.572995,147.12841000000017,5
25,2021-06-21 01:33:59.434773,-19.572995,147.12843000000018,13
26,2021-06-21 01:33:59.445324,-19.572995,147.12845000000019,7
27,2021-06-21 01:33:59.456954,-19.572995,147.1284700000002,3
28,2021-06-21 01:33:59.468429,-19.572995,147.1284900000002,11
29,2021-06-21 01:33:59.480116,-19.572995,147.1285100000002,10
30,2021-06-21 01:33:59.490594,-19.572995,147.1285300000002,8
31,2021-06-21 01:33:59.503017,-19.572995,147.12855000000022,7
32,2021-06-21 01:33:59.514528,-19.572995,147.12857000000022,13
33,2021-06-21 01:33:59.525661,-19.572995,147.12859000000023,11
34,2021-06-21 01:33:59.536104,-19.572995,147.12861000000024,7
35,2021-06-21 01:33:59.546503,-19.572995,147.12863000000024,14
36,2021-06-21 01:33:59.558059,-19.572995,147.12865000000025,11
37,2021-06-21 01:33:59.568810,-19.572995,147.12867000000026,10
38,2021-06-21 01:33:59.579313,-19.572995,147.12869000000026,10
39,2021-06-21 01:33:59.589826,-19.572995,147.12871000000027,12
40,2021-06-21 01:33:59.600555,-19.572995,147.12873000000027,7
41,2021-06-21 01:33:59.613573,-19.572995,147.12875000000028,5
42,2021-06-21 01:33:59.625184,-19.572995,147.1287700000003,12
43,2021-06-21 01:33:59.635591,-19.572995,147.1287900000003,8
44,2021-06-21 01:33:59.646349,-19.572995,147.1288100000003,10
45,2021-06-21 01:33:59.656893,-19.572995,147.1288300000003,9
0,2021-06-21 01:34:32.798160,-19.573015,147.12793000000002,8
1,2021-06-21 01:34:32.798554,-19.573015,147.12795000000003,10
2,2021-06-21 01:34:32.809319,-19.573015,147.12797000000003,7
3,2021-06-21 01:34:32.819934,-19.573015,147.12799000000004,5
4,2021-06-21 01:34:32.831731,-19.573015,147.12801000000005,10
5,2021-06-21 01:34:32.842934,-19.573015,147.12803000000005,10
6,2021-06-21 01:34:32.853666,-19.573015,147.12805000000006,5
7,2021-06-21 01:34:32.864673,-19.573015,147.12807000000006,10
8,2021-06-21 01:34:32.875681,-19.573015,147.12809000000007,8
9,2021-06-21 01:34:32.886567,-19.573015,147.12811000000008,11
10,2021-06-21 01:34:32.897460,-19.573015,147.12813000000008,8
11,2021-06-21 01:34:32.909327,-19.573015,147.1281500000001,9
12,2021-06-21 01:34:32.919996,-19.573015,147.1281700000001,6
13,2021-06-21 01:34:32.931587,-19.573015,147.1281900000001,11
14,2021-06-21 01:34:32.943313,-19.573015,147.1282100000001,10
15,2021-06-21 01:34:32.953963,-19.573015,147.12823000000012,9
16,2021-06-21 01:34:32.965483,-19.573015,147.12825000000012,4
17,2021-06-21 01:34:32.977141,-19.573015,147.12827000000013,6
18,2021-06-21 01:34:32.987692,-19.573015,147.12829000000013,7
19,2021-06-21 01:34:32.999500,-19.573015,147.12831000000014,10
20,2021-06-21 01:34:33.009866,-19.573015,147.12833000000015,9
21,2021-06-21 01:34:33.021739,-19.573015,147.12835000000015,7
22,2021-06-21 01:34:33.033191,-19.573015,147.12837000000016,7
23,2021-06-21 01:34:33.043643,-19.573015,147.12839000000017,7
24,2021-06-21 01:34:33.054316,-19.573015,147.12841000000017,6
25,2021-06-21 01:34:33.067116,-19.573015,147.12843000000018,6
26,2021-06-21 01:34:33.077856,-19.573015,147.12845000000019,10
27,2021-06-21 01:34:33.089265,-19.573015,147.1284700000002,9
28,2021-06-21 01:34:33.099917,-19.573015,147.1284900000002,9
29,2021-06-21 01:34:33.110677,-19.573015,147.1285100000002,13
30,2021-06-21 01:34:33.121558,-19.573015,147.1285300000002,1
31,2021-06-21 01:34:33.132990,-19.573015,147.12855000000022,5
32,2021-06-21 01:34:33.144483,-19.573015,147.12857000000022,8
33,2021-06-21 01:34:33.155645,-19.573015,147.12859000000023,12
34,2021-06-21 01:34:33.166544,-19.573015,147.12861000000024,7
35,2021-06-21 01:34:33.178174,-19.573015,147.12863000000024,12
36,2021-06-21 01:34:33.188670,-19.573015,147.12865000000025,7
37,2021-06-21 01:34:33.200375,-19.573015,147.12867000000026,10
38,2021-06-21 01:34:33.210964,-19.573015,147.12869000000026,12
39,2021-06-21 01:34:33.221410,-19.573015,147.12871000000027,13
40,2021-06-21 01:34:33.233919,-19.573015,147.12873000000027,5
41,2021-06-21 01:34:33.244485,-19.573015,147.12875000000028,12
42,2021-06-21 01:34:33.256797,-19.573015,147.1287700000003,5
43,2021-06-21 01:34:33.267415,-19.573015,147.1287900000003,7
44,2021-06-21 01:34:33.279010,-19.573015,147.1288100000003,11
45,2021-06-21 01:34:33.290227,-19.573015,147.1288300000003,12
0,2021-06-21 01:35:14.707656,-19.573035,147.12793000000002,8
1,2021-06-21 01:35:14.708073,-19.573035,147.12795000000003,8
2,2021-06-21 01:35:14.718990,-19.573035,147.12797000000003,8
3,2021-06-21 01:35:14.730680,-19.573035,147.12799000000004,5
4,2021-06-21 01:35:14.742363,-19.573035,147.12801000000005,13
5,2021-06-21 01:35:14.752952,-19.573035,147.12803000000005,4
6,2021-06-21 01:35:14.765646,-19.573035,147.12805000000006,7
7,2021-06-21 01:35:14.776195,-19.573035,147.12807000000006,10
8,2021-06-21 01:35:14.786593,-19.573035,147.12809000000007,3
9,2021-06-21 01:35:14.798216,-19.573035,147.12811000000008,4
10,2021-06-21 01:35:14.809952,-19.573035,147.12813000000008,8
11,2021-06-21 01:35:14.820819,-19.573035,147.1281500000001,11
12,2021-06-21 01:35:14.832370,-19.573035,147.1281700000001,11
13,2021-06-21 01:35:14.844100,-19.573035,147.1281900000001,11
14,2021-06-21 01:35:14.854808,-19.573035,147.1282100000001,6
15,2021-06-21 01:35:14.866253,-19.573035,147.12823000000012,6
16,2021-06-21 01:35:14.876870,-19.573035,147.12825000000012,3
17,2021-06-21 01:35:14.887321,-19.573035,147.12827000000013,14
18,2021-06-21 01:35:14.899461,-19.573035,147.12829000000013,7
19,2021-06-21 01:35:14.909869,-19.573035,147.12831000000014,10
20,2021-06-21 01:35:14.920487,-19.573035,147.12833000000015,3
21,2021-06-21 01:35:14.931839,-19.573035,147.12835000000015,11
22,2021-06-21 01:35:14.942884,-19.573035,147.12837000000016,6
23,2021-06-21 01:35:14.953453,-19.573035,147.12839000000017,8
24,2021-06-21 01:35:14.964442,-19.573035,147.12841000000017,9
25,2021-06-21 01:35:14.975089,-19.573035,147.12843000000018,8
26,2021-06-21 01:35:14.985517,-19.573035,147.12845000000019,5
27,2021-06-21 01:35:14.995926,-19.573035,147.1284700000002,7
28,2021-06-21 01:35:15.006826,-19.573035,147.1284900000002,8
29,2021-06-21 01:35:15.017547,-19.573035,147.1285100000002,11
30,2021-06-21 01:35:15.029008,-19.573035,147.1285300000002,4
31,2021-06-21 01:35:15.039494,-19.573035,147.12855000000022,7
32,2021-06-21 01:35:15.051425,-19.573035,147.12857000000022,9
33,2021-06-21 01:35:15.063785,-19.573035,147.12859000000023,9
34,2021-06-21 01:35:15.074782,-19.573035,147.12861000000024,13
35,2021-06-21 01:35:15.085909,-19.573035,147.12863000000024,7
36,2021-06-21 01:35:15.096664,-19.573035,147.12865000000025,12
37,2021-06-21 01:35:15.107231,-19.573035,147.12867000000026,7
38,2021-06-21 01:35:15.117909,-19.573035,147.12869000000026,7
39,2021-06-21 01:35:15.128450,-19.573035,147.12871000000027,11
40,2021-06-21 01:35:15.141243,-19.573035,147.12873000000027,8
41,2021-06-21 01:35:15.152324,-19.573035,147.12875000000028,8
42,2021-06-21 01:35:15.165319,-19.573035,147.1287700000003,8
43,2021-06-21 01:35:15.175777,-19.573035,147.1287900000003,11
44,2021-06-21 01:35:15.186407,-19.573035,147.1288100000003,13
45,2021-06-21 01:35:15.198100,-19.573035,147.1288300000003,4
0,2021-06-21 01:34:48.968760,-19.573055,147.12793000000002,8
1,2021-06-21 01:34:48.969264,-19.573055,147.12795000000003,3
2,2021-06-21 01:34:48.980102,-19.573055,147.12797000000003,8
3,2021-06-21 01:34:48.990429,-19.573055,147.12799000000004,6
4,2021-06-21 01:34:49.001840,-19.573055,147.12801000000005,6
5,2021-06-21 01:34:49.012787,-19.573055,147.12803000000005,13
6,2021-06-21 01:34:49.024193,-19.573055,147.12805000000006,5
7,2021-06-21 01:34:49.034910,-19.573055,147.12807000000006,8
8,2021-06-21 01:34:49.046767,-19.573055,147.12809000000007,7
9,2021-06-21 01:34:49.058531,-19.573055,147.12811000000008,5
10,2021-06-21 01:34:49.069710,-19.573055,147.12813000000008,6
11,2021-06-21 01:34:49.081361,-19.573055,147.1281500000001,7
12,2021-06-21 01:34:49.093515,-19.573055,147.1281700000001,10
13,2021-06-21 01:34:49.104053,-19.573055,147.1281900000001,12
14,2021-06-21 01:34:49.116226,-19.573055,147.1282100000001,5
15,2021-06-21 01:34:49.127339,-19.573055,147.12823000000012,7
16,2021-06-21 01:34:49.137888,-19.573055,147.12825000000012,10
17,2021-06-21 01:34:49.150494,-19.573055,147.12827000000013,8
18,2021-06-21 01:34:49.161442,-19.573055,147.12829000000013,7
19,2021-06-21 01:34:49.172221,-19.573055,147.12831000000014,10
20,2021-06-21 01:34:49.183328,-19.573055,147.12833000000015,8
21,2021-06-21 01:34:49.194690,-19.573055,147.12835000000015,6
22,2021-06-21 01:34:49.207270,-19.573055,147.12837000000016,9
23,2021-06-21 01:34:49.217920,-19.573055,147.12839000000017,10
24,2021-06-21 01:34:49.229386,-19.573055,147.12841000000017,8
25,2021-06-21 01:34:49.239761,-19.573055,147.12843000000018,12
26,2021-06-21 01:34:49.252633,-19.573055,147.12845000000019,7
27,2021-06-21 01:34:49.263055,-19.573055,147.1284700000002,9
28,2021-06-21 01:34:49.274284,-19.573055,147.1284900000002,6
29,2021-06-21 01:34:49.285217,-19.573055,147.1285100000002,4
30,2021-06-21 01:34:49.295843,-19.573055,147.1285300000002,9
