indexNumber,time,latitude,longitude,resultNumber
25,2021-06-21 01:17:57.442342,-19.572475,147.12849000000017,12
26,2021-06-21 01:17:57.543011,-19.572475,147.12851000000018,13
27,2021-06-21 01:17:57.648120,-19.572475,147.12853000000018,9
28,2021-06-21 01:17:57.749311,-19.572475,147.1285500000002,11
29,2021-06-21 01:17:57.851988,-19.572475,147.1285700000002,10
30,2021-06-21 01:17:57.956501,-19.572475,147.1285900000002,9
31,2021-06-21 01:17:58.057477,-19.572475,147.1286100000002,5
32,2021-06-21 01:17:58.159880,-19.572475,147.12863000000021,5
33,2021-06-21 01:17:58.264835,-19.572475,147.12865000000022,9
34,2021-06-21 01:17:58.365274,-19.572475,147.12867000000023,9
35,2021-06-21 01:17:58.465887,-19.572475,147.12869000000023,6
36,2021-06-21 01:17:58.567016,-19.572475,147.12871000000024,9
37,2021-06-21 01:17:58.667628,-19.572475,147.12873000000025,9
38,2021-06-21 01:17:58.771096,-19.572475,147.12875000000025,11
39,2021-06-21 01:17:58.876753,-19.572475,147.12877000000026,15
40,2021-06-21 01:17:58.981479,-19.572475,147.12879000000027,5
41,2021-06-21 01:17:59.082148,-19.572475,147.12881000000027,9
42,2021-06-21 01:17:59.200275,-19.572475,147.12883000000028,6
43,2021-06-21 01:17:59.301305,-19.572475,147.12885000000028,12
44,2021-06-21 01:17:59.405750,-19.572475,147.1288700000003,5
45,2021-06-21 01:17:59.511347,-19.572475,147.1288900000003,5
0,2021-06-21 01:18:15.926027,-19.572495,147.12799,8
1,2021-06-21 01:18:15.926421,-19.572495,147.12801000000002,9
2,2021-06-21 01:18:16.030029,-19.572495,147.12803000000002,9
3,2021-06-21 01:18:16.134590,-19.572495,147.12805000000003,13
4,2021-06-21 01:18:16.235260,-19.572495,147.12807000000004,7
5,2021-06-21 01:18:16.338376,-19.572495,147.12809000000004,8
6,2021-06-21 01:18:16.439014,-19.572495,147.12811000000005,6
7,2021-06-21 01:18:16.542312,-19.572495,147.12813000000006,6
8,2021-06-21 01:18:16.646516,-19.572495,147.12815000000006,10
9,2021-06-21 01:18:16.747831,-19.572495,147.12817000000007,9
10,2021-06-21 01:18:16.851692,-19.572495,147.12819000000007,4
11,2021-06-21 01:18:16.953033,-19.572495,147.12821000000008,6
12,2021-06-21 01:18:17.058957,-19.572495,147.1282300000001,7
13,2021-06-21 01:18:17.164277,-19.572495,147.1282500000001,7
14,2021-06-21 01:18:17.266940,-19.572495,147.1282700000001,8
15,2021-06-21 01:18:17.371454,-19.572495,147.1282900000001,12
16,2021-06-21 01:18:17.475613,-19.572495,147.1283100000001,14
17,2021-06-21 01:18:17.578083,-19.572495,147.12833000000012,11
18,2021-06-21 01:18:17.681642,-19.572495,147.12835000000013,9
19,2021-06-21 01:18:17.784050,-19.572495,147.12837000000013,8
20,2021-06-21 01:18:17.884647,-19.572495,147.12839000000014,6
21,2021-06-21 01:18:17.987885,-19.572495,147.12841000000014,5
22,2021-06-21 01:18:18.088579,-19.572495,147.12843000000015,14
23,2021-06-21 01:18:18.189240,-19.572495,147.12845000000016,4
24,2021-06-21 01:18:18.292283,-19.572495,147.12847000000016,9
25,2021-06-21 01:18:18.392784,-19.572495,147.12849000000017,7
26,2021-06-21 01:18:18.493381,-19.572495,147.12851000000018,7
27,2021-06-21 01:18:18.596923,-19.572495,147.12853000000018,8
28,2021-06-21 01:18:18.698959,-19.572495,147.1285500000002,9
29,2021-06-21 01:18:18.799432,-19.572495,147.1285700000002,6
30,2021-06-21 01:18:18.902348,-19.572495,147.1285900000002,11
31,2021-06-21 01:18:19.007432,-19.572495,147.1286100000002,9
32,2021-06-21 01:18:19.110259,-19.572495,147.12863000000021,8
33,2021-06-21 01:18:19.214157,-19.572495,147.12865000000022,9
34,2021-06-21 01:18:19.314810,-19.572495,147.12867000000023,6
35,2021-06-21 01:18:19.418874,-19.572495,147.12869000000023,11
36,2021-06-21 01:18:19.519328,-19.572495,147.12871000000024,9
37,2021-06-21 01:18:19.621057,-19.572495,147.12873000000025,11
38,2021-06-21 01:18:19.721834,-19.572495,147.12875000000025,8
39,2021-06-21 01:18:19.822730,-19.572495,147.12877000000026,10
40,2021-06-21 01:18:19.923553,-19.572495,147.12879000000027,10
41,2021-06-21 01:18:20.027510,-19.572495,147.12881000000027,3
42,2021-06-21 01:18:20.131438,-19.572495,147.12883000000028,10
43,2021-06-21 01:18:20.232266,-19.572495,147.12885000000028,3
44,2021-06-21 01:18:20.336058,-19.572495,147.1288700000003,10
45,2021-06-21 01:18:20.440172,-19.572495,147.1288900000003,9
