indexNumber,time,latitude,longitude,resultNumber
35,2021-06-21 01:25:38.926622,-19.572675,147.12869000000023,9
36,2021-06-21 01:25:39.031104,-19.572675,147.12871000000024,5
37,2021-06-21 01:25:39.131649,-19.572675,147.12873000000025,8
38,2021-06-21 01:25:39.232354,-19.572675,147.12875000000025,6
39,2021-06-21 01:25:39.336137,-19.572675,147.12877000000026,6
40,2021-06-21 01:25:39.436703,-19.572675,147.12879000000027,8
41,2021-06-21 01:25:39.538164,-19.572675,147.12881000000027,10
42,2021-06-21 01:25:39.641446,-19.572675,147.12883000000028,8
43,2021-06-21 01:25:39.744599,-19.572675,147.12885000000028,12
44,2021-06-21 01:25:39.848817,-19.572675,147.1288700000003,6
45,2021-06-21 01:25:39.949304,-19.572675,147.1288900000003,9
0,2021-06-21 01:26:01.797325,-19.572695,147.12799,8
1,2021-06-21 01:26:01.797819,-19.572695,147.12801000000002,5
2,2021-06-21 01:26:01.899114,-19.572695,147.12803000000002,5
3,2021-06-21 01:26:01.999687,-19.572695,147.12805000000003,5
4,2021-06-21 01:26:02.101343,-19.572695,147.12807000000004,7
5,2021-06-21 01:26:02.203597,-19.572695,147.12809000000004,9
6,2021-06-21 01:26:02.307886,-19.572695,147.12811000000005,8
7,2021-06-21 01:26:02.408765,-19.572695,147.12813000000006,7
8,2021-06-21 01:26:02.513759,-19.572695,147.12815000000006,2
9,2021-06-21 01:26:02.614250,-19.572695,147.12817000000007,9
10,2021-06-21 01:26:02.716012,-19.572695,147.12819000000007,10
11,2021-06-21 01:26:02.816387,-19.572695,147.12821000000008,6
12,2021-06-21 01:26:02.919111,-19.572695,147.1282300000001,7
13,2021-06-21 01:26:03.023564,-19.572695,147.1282500000001,10
14,2021-06-21 01:26:03.123965,-19.572695,147.1282700000001,12
15,2021-06-21 01:26:03.225474,-19.572695,147.1282900000001,7
16,2021-06-21 01:26:03.327878,-19.572695,147.1283100000001,4
17,2021-06-21 01:26:03.431667,-19.572695,147.12833000000012,11
18,2021-06-21 01:26:03.532844,-19.572695,147.12835000000013,11
19,2021-06-21 01:26:03.633205,-19.572695,147.12837000000013,8
20,2021-06-21 01:26:03.733793,-19.572695,147.12839000000014,10
21,2021-06-21 01:26:03.836548,-19.572695,147.12841000000014,12
22,2021-06-21 01:26:03.936886,-19.572695,147.12843000000015,11
23,2021-06-21 01:26:04.037278,-19.572695,147.12845000000016,7
24,2021-06-21 01:26:04.137672,-19.572695,147.12847000000016,11
25,2021-06-21 01:26:04.238194,-19.572695,147.12849000000017,9
26,2021-06-21 01:26:04.341053,-19.572695,147.12851000000018,11
27,2021-06-21 01:26:04.442011,-19.572695,147.12853000000018,4
28,2021-06-21 01:26:04.546498,-19.572695,147.1285500000002,6
29,2021-06-21 01:26:04.647773,-19.572695,147.1285700000002,8
30,2021-06-21 01:26:04.749285,-19.572695,147.1285900000002,11
31,2021-06-21 01:26:04.852564,-19.572695,147.1286100000002,3
32,2021-06-21 01:26:04.955778,-19.572695,147.12863000000021,9
33,2021-06-21 01:26:05.056095,-19.572695,147.12865000000022,6
34,2021-06-21 01:26:05.156850,-19.572695,147.12867000000023,6
35,2021-06-21 01:26:05.259944,-19.572695,147.12869000000023,13
36,2021-06-21 01:26:05.360473,-19.572695,147.12871000000024,11
37,2021-06-21 01:26:05.460916,-19.572695,147.12873000000025,6
38,2021-06-21 01:26:05.565538,-19.572695,147.12875000000025,5
39,2021-06-21 01:26:05.670092,-19.572695,147.12877000000026,5
40,2021-06-21 01:26:05.770534,-19.572695,147.12879000000027,9
41,2021-06-21 01:26:05.871129,-19.572695,147.12881000000027,10
42,2021-06-21 01:26:05.974693,-19.572695,147.12883000000028,11
43,2021-06-21 01:26:06.076188,-19.572695,147.12885000000028,6
44,2021-06-21 01:26:06.181529,-19.572695,147.1288700000003,3
45,2021-06-21 01:26:06.281993,-19.572695,147.1288900000003,5

